195.211.77.140 - - [29/Dec/2022:14:49:15 +1300] "GET / HTTP/1.1" 500 5 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2851.0 Safari/537.36"
89.45.90.24 - - [29/Dec/2022:14:49:19 +1300] "GET / HTTP/1.1" 500 5 "-" "python-requests/2.25.1"
39.110.218.101 - - [29/Dec/2022:14:49:20 +1300] "GET / HTTP/1.1" 500 5 "-" "Mozilla/5.0 (Linux; U; Android 2.2; ja-jp; SC-02B Build/FROYO) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
179.43.177.154 - - [29/Dec/2022:14:49:23 +1300] "GET /.hg/requires HTTP/1.1" 500 5 "-" "Mozilla/5.0 (X11; Linux i686; rv:14.0) Gecko/20100101 Firefox/14.0.1 Iceweasel/14.0.1"
222.155.0.209 - - [29/Dec/2022:15:03:17 +1300] "GET /admin/assets/media/logos/favicon.ico HTTP/2.0" 200 18278 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:03:17 +1300] "GET /admin/assets/media/logos/favicon.ico HTTP/2.0" 200 18278 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:03:37 +1300] "POST /admin/login/user HTTP/2.0" 500 994489 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:03:37 +1300] "GET /_ignition/health-check HTTP/2.0" 200 49 "https://padis.thinknew.nz/admin/login/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:03:37 +1300] "GET /favicon.ico HTTP/2.0" 200 0 "https://padis.thinknew.nz/admin/login/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /admin/login HTTP/2.0" 200 2728 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /admin/assets/plugins/global/plugins.bundle.css HTTP/2.0" 200 94376 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /admin/assets/js/scripts.bundle.js HTTP/2.0" 200 30670 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /admin/assets/media/logos/custom-3.svg HTTP/2.0" 200 4780 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /admin/assets/media/svg/brand-logos/google-icon.svg HTTP/2.0" 200 1203 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /admin/assets/media/svg/brand-logos/apple-black.svg HTTP/2.0" 200 785 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /admin/assets/media/svg/brand-logos/apple-black-dark.svg HTTP/2.0" 200 1101 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /admin/assets/css/style.bundle.css HTTP/2.0" 200 137876 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /admin/assets/plugins/global/plugins.bundle.js HTTP/2.0" 200 939540 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /%7B%7Basset('admin/assets/js/custom/authentication/sign-in/general.js HTTP/2.0" 404 2088 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:03 +1300] "GET /admin/assets/media/auth/bg4.jpg HTTP/2.0" 200 60336 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:04 +1300] "GET /%7B%7Basset('admin/assets/js/custom/authentication/sign-in/general.js HTTP/2.0" 404 2088 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:04 +1300] "GET /admin/assets/media/logos/favicon.ico HTTP/2.0" 200 18278 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:04 +1300] "GET /admin/assets/media/logos/favicon.ico HTTP/2.0" 200 18278 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:21 +1300] "POST /admin/login/user HTTP/2.0" 500 994899 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:21 +1300] "GET /_ignition/health-check HTTP/2.0" 200 49 "https://padis.thinknew.nz/admin/login/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:04:21 +1300] "GET /favicon.ico HTTP/2.0" 200 0 "https://padis.thinknew.nz/admin/login/user" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:10:50 +1300] "POST /admin/login/user HTTP/2.0" 302 394 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:10:51 +1300] "GET /admin/login HTTP/2.0" 200 2842 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:10:51 +1300] "GET /admin/assets/plugins/global/plugins.bundle.css HTTP/2.0" 200 94376 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:10:51 +1300] "GET /admin/assets/plugins/global/plugins.bundle.js HTTP/2.0" 200 939540 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:10:51 +1300] "GET /admin/assets/css/style.bundle.css HTTP/2.0" 200 137876 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:10:51 +1300] "GET /admin/assets/js/scripts.bundle.js HTTP/2.0" 200 30670 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:10:51 +1300] "GET /admin/assets/media/logos/custom-3.svg HTTP/2.0" 200 4780 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:10:51 +1300] "GET /admin/assets/media/svg/brand-logos/google-icon.svg HTTP/2.0" 200 1203 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:10:51 +1300] "GET /admin/assets/media/svg/brand-logos/apple-black.svg HTTP/2.0" 200 785 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
222.155.0.209 - - [29/Dec/2022:15:10:51 +1300] "GET /admin/assets/media/svg/brand-logos/apple-black-dark.svg HTTP/2.0" 200 1101 "https://padis.thinknew.nz/admin/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:108.0) Gecko/20100101 Firefox/108.0"
